id,title,description,availability,condition,price,link,image_link,brand,google_product_category
AZSMPP1,"Panther Plus Electric Screwdriver Drill Machine P-SD1013A","High-grade industrial Panther Plus Electric Screwdriver Drill Machine P-SD1013A. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,1899.00 INR,https://abuzz.store/product/AZSMPP1,https://cdn.abuzz.store/products/AZSMPP1_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZSKSS3,"Shree Krishna Stainless Steel Sink Strainer Kitchen Drain Net Basin Basket Filter Stopper Drainer/Jali (Size-3) Silver","High-grade industrial Shree Krishna Stainless Steel Sink Strainer Kitchen Drain Net Basin Basket Filter Stopper Drainer/Jali (Size-3) Silver. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,349.00 INR,https://abuzz.store/product/AZSKSS3,https://cdn.abuzz.store/products/AZSKSS3_img1.jpeg,LXMI,"Business & Industrial > Industrial Supplies"
AZSKSS2,"Shree Krishna Stainless Steel Sink Strainer Kitchen Drain Net Basin Basket Filter Stopper Drainer/Jali (Size-2) Silver","High-grade industrial Shree Krishna Stainless Steel Sink Strainer Kitchen Drain Net Basin Basket Filter Stopper Drainer/Jali (Size-2) Silver. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,349.00 INR,https://abuzz.store/product/AZSKSS2,https://cdn.abuzz.store/products/AZSKSS2_img1.jpeg,LXMI,"Business & Industrial > Industrial Supplies"
AZSKSS3-2,"Shree Krishna Stainless Steel Sink Strainer Kitchen Drain Net Basin Basket Filter Stopper Drainer/Jali - (Size-3) Silver Pack of 2","High-grade industrial Shree Krishna Stainless Steel Sink Strainer Kitchen Drain Net Basin Basket Filter Stopper Drainer/Jali - (Size-3) Silver Pack of 2. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,449.00 INR,https://abuzz.store/product/AZSKSS3-2,https://cdn.abuzz.store/products/AZSKSS3-2_img1.jpeg,LXMI,"Business & Industrial > Industrial Supplies"
AZSKSS2-2,"Shree Krishna Stainless Steel Sink Strainer Kitchen Drain Net Basin Basket Filter Stopper Drainer/Jali (Size-2) Silver Pack of 2","High-grade industrial Shree Krishna Stainless Steel Sink Strainer Kitchen Drain Net Basin Basket Filter Stopper Drainer/Jali (Size-2) Silver Pack of 2. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,449.00 INR,https://abuzz.store/product/AZSKSS2-2,https://cdn.abuzz.store/products/AZSKSS2-2_img1.jpeg,LXMI,"Business & Industrial > Industrial Supplies"
AZDPP7,"Diamond Polishing Pads for Glass Granite Marble Concrete Stone WetDry Grit 0-6 7Pc Glass Grinding Tools Glass Polisher (4 inch)","High-grade industrial Diamond Polishing Pads for Glass Granite Marble Concrete Stone WetDry Grit 0-6 7Pc Glass Grinding Tools Glass Polisher (4 inch). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,999.00 INR,https://abuzz.store/product/AZDPP7,https://cdn.abuzz.store/products/AZDPP7_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZLBK1,"Laxmi Bearing Kada","High-grade industrial Laxmi Bearing Kada. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,349.00 INR,https://abuzz.store/product/AZLBK1,https://cdn.abuzz.store/products/AZLBK1_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZLBK2,"Laxmi Bearing Kada (Pack of 2)","High-grade industrial Laxmi Bearing Kada (Pack of 2). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,499.00 INR,https://abuzz.store/product/AZLBK2,https://cdn.abuzz.store/products/AZLBK2_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZLJC12,"Laxmi Jhula Swing Chain (Pack of 12)","High-grade industrial Laxmi Jhula Swing Chain (Pack of 12). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,499.00 INR,https://abuzz.store/product/AZLJC12,https://cdn.abuzz.store/products/AZLJC12_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZLRH6,"6pcs Garden Jhula Swing Accessories,Jhula Rod (Pack of 6)","High-grade industrial 6pcs Garden Jhula Swing Accessories,Jhula Rod (Pack of 6). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,349.00 INR,https://abuzz.store/product/AZLRH6,https://cdn.abuzz.store/products/AZLRH6_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZLRH12,"12pcs Garden Jhula Swing Accessories,Jhula Rod (Pack of 12)","High-grade industrial 12pcs Garden Jhula Swing Accessories,Jhula Rod (Pack of 12). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,499.00 INR,https://abuzz.store/product/AZLRH12,https://cdn.abuzz.store/products/AZLRH12_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZLSH12,"Laxmi Garden Jhula Swing S Hook (Pack of 12)","High-grade industrial Laxmi Garden Jhula Swing S Hook (Pack of 12). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,399.00 INR,https://abuzz.store/product/AZLSH12,https://cdn.abuzz.store/products/AZLSH12_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZLSH1,"Lotus 1 Lbs Sledge Hammer with Wooden Handle","High-grade industrial Lotus 1 Lbs Sledge Hammer with Wooden Handle. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,349.00 INR,https://abuzz.store/product/AZLSH1,https://cdn.abuzz.store/products/AZLSH1_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZLSH1.5,"Lotus 1.5 Lbs Sledge Hammer with Wooden Handle","High-grade industrial Lotus 1.5 Lbs Sledge Hammer with Wooden Handle. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,399.00 INR,https://abuzz.store/product/AZLSH1.5,https://cdn.abuzz.store/products/AZLSH1_5_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZLSH2,"Lotus 2 Lbs Sledge Hammer with Wooden Handle","High-grade industrial Lotus 2 Lbs Sledge Hammer with Wooden Handle. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,449.00 INR,https://abuzz.store/product/AZLSH2,https://cdn.abuzz.store/products/AZLSH2_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZSGP12,"Sun100 Black Men's and Women's Safety Goggles (Pack of 12) Glasses for Biking, Riding, Welding, Laboratory, Blowtorch, Wood-Working, Power Tool Protective Eyewear, Clear Hard Coat Lens","High-grade industrial Sun100 Black Men's and Women's Safety Goggles (Pack of 12) Glasses for Biking, Riding, Welding, Laboratory, Blowtorch, Wood-Working, Power Tool Protective Eyewear, Clear Hard Coat Lens. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,599.00 INR,https://abuzz.store/product/AZSGP12,https://cdn.abuzz.store/products/AZSGP12_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZMAG4,"Mercury MC-801 4 Inch Heavy Duty Angle Grinder","High-grade industrial Mercury MC-801 4 Inch Heavy Duty Angle Grinder. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,2499.00 INR,https://abuzz.store/product/AZMAG4,https://cdn.abuzz.store/products/AZMAG4_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZICPL52,"Inaya Captain 52mm 7 Lever Pad Lock","High-grade industrial Inaya Captain 52mm 7 Lever Pad Lock. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,349.00 INR,https://abuzz.store/product/AZICPL52,https://cdn.abuzz.store/products/AZICPL52_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZIPPL62,"Inaya Proud 62mm 8 Levers Padlock","High-grade industrial Inaya Proud 62mm 8 Levers Padlock. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,349.00 INR,https://abuzz.store/product/AZIPPL62,https://cdn.abuzz.store/products/AZIPPL62_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZSSSL75,"Shrill Speed 75mm 7 Lever Shutter Lock","High-grade industrial Shrill Speed 75mm 7 Lever Shutter Lock. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,349.00 INR,https://abuzz.store/product/AZSSSL75,https://cdn.abuzz.store/products/AZSSSL75_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZRYN75,"RYAN 75mm 7 Lever Shutter Lock","High-grade industrial RYAN 75mm 7 Lever Shutter Lock. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,349.00 INR,https://abuzz.store/product/AZRYN75,https://cdn.abuzz.store/products/AZRYN75_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZSSSL90,"Shrill Speed 90mm 9 Lever Shutter Lock","High-grade industrial Shrill Speed 90mm 9 Lever Shutter Lock. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,369.00 INR,https://abuzz.store/product/AZSSSL90,https://cdn.abuzz.store/products/AZSSSL90_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZCNBT03P10,"LAXMI 3mm Concrete Drill Bit (pack of 10)","High-grade industrial LAXMI 3mm Concrete Drill Bit (pack of 10). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,399.00 INR,https://abuzz.store/product/AZCNBT03P10,https://cdn.abuzz.store/products/AZCNBT03P10_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZCNBT04P10,"LAXMI 4mm Concrete Drill Bit (pack of 10)","High-grade industrial LAXMI 4mm Concrete Drill Bit (pack of 10). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,499.00 INR,https://abuzz.store/product/AZCNBT04P10,https://cdn.abuzz.store/products/AZCNBT04P10_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZCNBT05P10,"LAXMI 5mm Concrete Drill Bit (pack of 10)","High-grade industrial LAXMI 5mm Concrete Drill Bit (pack of 10). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,599.00 INR,https://abuzz.store/product/AZCNBT05P10,https://cdn.abuzz.store/products/AZCNBT05P10_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZCNBT06P10,"LAXMI 6mm Concrete Drill Bit (pack of 10)","High-grade industrial LAXMI 6mm Concrete Drill Bit (pack of 10). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,699.00 INR,https://abuzz.store/product/AZCNBT06P10,https://cdn.abuzz.store/products/AZCNBT06P10_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZCNDB8P10,"LAXMI 8mm Concrete Drill Bit pack of 10","High-grade industrial LAXMI 8mm Concrete Drill Bit pack of 10. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,799.00 INR,https://abuzz.store/product/AZCNDB8P10,https://cdn.abuzz.store/products/AZCNDB8P10_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZCNDB10P10,"LAXMI 10mm Concrete Drill Bit pack of 10","High-grade industrial LAXMI 10mm Concrete Drill Bit pack of 10. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,899.00 INR,https://abuzz.store/product/AZCNDB10P10,https://cdn.abuzz.store/products/AZCNDB10P10_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZCNDB12P10,"LAXMI 12mm Concrete Drill Bit pack of 10","High-grade industrial LAXMI 12mm Concrete Drill Bit pack of 10. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,1299.00 INR,https://abuzz.store/product/AZCNDB12P10,https://cdn.abuzz.store/products/AZCNDB12P10_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZGCTR01,"LAXMI Glass Cutter Tool Anti-Slip Professional Glass Cutting Tool - 5mm-12 mm Metal Handle Pencil Style Glass Cutter Tool","High-grade industrial LAXMI Glass Cutter Tool Anti-Slip Professional Glass Cutting Tool - 5mm-12 mm Metal Handle Pencil Style Glass Cutter Tool. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,349.00 INR,https://abuzz.store/product/AZGCTR01,https://cdn.abuzz.store/products/AZGCTR01_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZHDB04-11P10,"RG GOLD (04x110) Hammer Drill Bit (Pack of 10)","High-grade industrial RG GOLD (04x110) Hammer Drill Bit (Pack of 10). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,799.00 INR,https://abuzz.store/product/AZHDB04-11P10,https://cdn.abuzz.store/products/AZHDB04-11P10_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZHDB05-11P10,"RG GOLD (05x110) Hammer Drill Bit Pack of 10","High-grade industrial RG GOLD (05x110) Hammer Drill Bit Pack of 10. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,899.00 INR,https://abuzz.store/product/AZHDB05-11P10,https://cdn.abuzz.store/products/AZHDB05-11P10_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZHDB06-11P10,"RG GOLD (06x110) Hammer Drill Bit Pack of 10","High-grade industrial RG GOLD (06x110) Hammer Drill Bit Pack of 10. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,999.00 INR,https://abuzz.store/product/AZHDB06-11P10,https://cdn.abuzz.store/products/AZHDB06-11P10_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZHGETS04P2,"LAXMI Metal High Grade Engineering Try Square 4inch(Silver)PACK OF 2","High-grade industrial LAXMI Metal High Grade Engineering Try Square 4inch(Silver)PACK OF 2. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,399.00 INR,https://abuzz.store/product/AZHGETS04P2,https://cdn.abuzz.store/products/AZHGETS04P2_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZHGETS06P2,"LAXMI Metal High Grade Engineering Try Square 6inch(Silver)PACK OF 2","High-grade industrial LAXMI Metal High Grade Engineering Try Square 6inch(Silver)PACK OF 2. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,499.00 INR,https://abuzz.store/product/AZHGETS06P2,https://cdn.abuzz.store/products/AZHGETS06P2_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZHGETS08P2,"LAXMI Metal High Grade Engineering Try Square 8inch(Silver)PACK OF 2","High-grade industrial LAXMI Metal High Grade Engineering Try Square 8inch(Silver)PACK OF 2. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,549.00 INR,https://abuzz.store/product/AZHGETS08P2,https://cdn.abuzz.store/products/AZHGETS08P2_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZHGETS10P2,"LAXMI Metal High Grade Engineering Try Square 10inch(Silver)PACK OF 2","High-grade industrial LAXMI Metal High Grade Engineering Try Square 10inch(Silver)PACK OF 2. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,599.00 INR,https://abuzz.store/product/AZHGETS10P2,https://cdn.abuzz.store/products/AZHGETS10P2_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZHGETS12P2,"LAXMI Metal High Grade Engineering Try Square 12inch(Silver)PACK OF 2","High-grade industrial LAXMI Metal High Grade Engineering Try Square 12inch(Silver)PACK OF 2. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,699.00 INR,https://abuzz.store/product/AZHGETS12P2,https://cdn.abuzz.store/products/AZHGETS12P2_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZJCTH150,"J555 Cut Type Hammer Without Handle 150gm","High-grade industrial J555 Cut Type Hammer Without Handle 150gm. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,349.00 INR,https://abuzz.store/product/AZJCTH150,https://cdn.abuzz.store/products/AZJCTH150_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZJCTH200,"J555 Cut Type Hammer Without Handle 200gm","High-grade industrial J555 Cut Type Hammer Without Handle 200gm. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,399.00 INR,https://abuzz.store/product/AZJCTH200,https://cdn.abuzz.store/products/AZJCTH200_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZJCTH250,"J555 Cut Type Hammer Without Handle 250gm","High-grade industrial J555 Cut Type Hammer Without Handle 250gm. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,429.00 INR,https://abuzz.store/product/AZJCTH250,https://cdn.abuzz.store/products/AZJCTH250_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZJCTH300,"J555 Cut Type Hammer Without Handle 300gm","High-grade industrial J555 Cut Type Hammer Without Handle 300gm. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,449.00 INR,https://abuzz.store/product/AZJCTH300,https://cdn.abuzz.store/products/AZJCTH300_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZLCUBH3,"LAXMI twisted wire Cup Brush 3inch","High-grade industrial LAXMI twisted wire Cup Brush 3inch. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,349.00 INR,https://abuzz.store/product/AZLCUBH3,https://cdn.abuzz.store/products/AZLCUBH3_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZMGST10,"LAXMI 8mm Magnetic Socket Set (Pack of 10)","High-grade industrial LAXMI 8mm Magnetic Socket Set (Pack of 10). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,399.00 INR,https://abuzz.store/product/AZMGST10,https://cdn.abuzz.store/products/AZMGST10_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZMKWDB25,"MK SUPER High Quality Hinge Boring wood Drill Bit 25mm","High-grade industrial MK SUPER High Quality Hinge Boring wood Drill Bit 25mm. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,349.00 INR,https://abuzz.store/product/AZMKWDB25,https://cdn.abuzz.store/products/AZMKWDB25_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZMKWDB32,"MK SUPER High Quality Hinge Boring wood Drill Bit 32mm","High-grade industrial MK SUPER High Quality Hinge Boring wood Drill Bit 32mm. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,349.00 INR,https://abuzz.store/product/AZMKWDB32,https://cdn.abuzz.store/products/AZMKWDB32_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZMKWDB35,"MK SUPER High Quality Hinge Boring wood Drill Bit 35mm","High-grade industrial MK SUPER High Quality Hinge Boring wood Drill Bit 35mm. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,349.00 INR,https://abuzz.store/product/AZMKWDB35,https://cdn.abuzz.store/products/AZMKWDB35_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZMKSTS7,"MK Super Stainless Steel T Type Spanners 7mm","High-grade industrial MK Super Stainless Steel T Type Spanners 7mm. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,349.00 INR,https://abuzz.store/product/AZMKSTS7,https://cdn.abuzz.store/products/AZMKSTS7_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZMKSTS8,"MK Super Stainless Steel T Type Spanners 8mm","High-grade industrial MK Super Stainless Steel T Type Spanners 8mm. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,349.00 INR,https://abuzz.store/product/AZMKSTS8,https://cdn.abuzz.store/products/AZMKSTS8_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZMKSTS9,"MK Super Stainless Steel T Type Spanners 9mm","High-grade industrial MK Super Stainless Steel T Type Spanners 9mm. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,349.00 INR,https://abuzz.store/product/AZMKSTS9,https://cdn.abuzz.store/products/AZMKSTS9_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZMKSTS10,"MK Super Stainless Steel T Type Spanners 10mm","High-grade industrial MK Super Stainless Steel T Type Spanners 10mm. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,349.00 INR,https://abuzz.store/product/AZMKSTS10,https://cdn.abuzz.store/products/AZMKSTS10_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZMKSTS11,"MK Super Stainless Steel T Type Spanners 11mm","High-grade industrial MK Super Stainless Steel T Type Spanners 11mm. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,349.00 INR,https://abuzz.store/product/AZMKSTS11,https://cdn.abuzz.store/products/AZMKSTS11_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZMKSTS12,"MK Super Stainless Steel T Type Spanners 12mm","High-grade industrial MK Super Stainless Steel T Type Spanners 12mm. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,349.00 INR,https://abuzz.store/product/AZMKSTS12,https://cdn.abuzz.store/products/AZMKSTS12_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZMKSTS13,"MK Super Stainless Steel T Type Spanners 13mm","High-grade industrial MK Super Stainless Steel T Type Spanners 13mm. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,349.00 INR,https://abuzz.store/product/AZMKSTS13,https://cdn.abuzz.store/products/AZMKSTS13_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZMKSTS14,"MK Super Stainless Steel T Type Spanners 14mm","High-grade industrial MK Super Stainless Steel T Type Spanners 14mm. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,349.00 INR,https://abuzz.store/product/AZMKSTS14,https://cdn.abuzz.store/products/AZMKSTS14_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZPCB9,"LAXMI Paper Cutter Blade 9mm","High-grade industrial LAXMI Paper Cutter Blade 9mm. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,399.00 INR,https://abuzz.store/product/AZPCB9,https://cdn.abuzz.store/products/AZPCB9_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZPCB18,"LAXMI Paper Cutter Blade 18mm","High-grade industrial LAXMI Paper Cutter Blade 18mm. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,499.00 INR,https://abuzz.store/product/AZPCB18,https://cdn.abuzz.store/products/AZPCB18_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZSGHDS01,"LAXMI Silicon Gun Heavy Duty (SILVER)","High-grade industrial LAXMI Silicon Gun Heavy Duty (SILVER). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,399.00 INR,https://abuzz.store/product/AZSGHDS01,https://cdn.abuzz.store/products/AZSGHDS01_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZSHDB12-26,"S4 12x260 Hammer Drill Bit","High-grade industrial S4 12x260 Hammer Drill Bit. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,369.00 INR,https://abuzz.store/product/AZSHDB12-26,https://cdn.abuzz.store/products/AZSHDB12-26_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZSHDB14-16,"S4 14x160 Hammer Drill Bit","High-grade industrial S4 14x160 Hammer Drill Bit. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,369.00 INR,https://abuzz.store/product/AZSHDB14-16,https://cdn.abuzz.store/products/AZSHDB14-16_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZSHDB14-26,"S4 14x260 Hammer Drill Bit","High-grade industrial S4 14x260 Hammer Drill Bit. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,389.00 INR,https://abuzz.store/product/AZSHDB14-26,https://cdn.abuzz.store/products/AZSHDB14-26_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZSHDB16-160,"S4 16x160 Hammer Drill Bit","High-grade industrial S4 16x160 Hammer Drill Bit. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,389.00 INR,https://abuzz.store/product/AZSHDB16-160,https://cdn.abuzz.store/products/AZSHDB16-160_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZSHDB16-21,"S4 16x210 Hammer Drill Bit","High-grade industrial S4 16x210 Hammer Drill Bit. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,399.00 INR,https://abuzz.store/product/AZSHDB16-21,https://cdn.abuzz.store/products/AZSHDB16-21_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZSHDB16-26,"S4 16x260 Hammer Drill Bit","High-grade industrial S4 16x260 Hammer Drill Bit. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,419.00 INR,https://abuzz.store/product/AZSHDB16-26,https://cdn.abuzz.store/products/AZSHDB16-26_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZSHDB18-16,"S4 18x160 Hammer Drill Bit","High-grade industrial S4 18x160 Hammer Drill Bit. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,399.00 INR,https://abuzz.store/product/AZSHDB18-16,https://cdn.abuzz.store/products/AZSHDB18-16_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZSHDB18-21,"S4 18x210 Hammer Drill Bit","High-grade industrial S4 18x210 Hammer Drill Bit. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,419.00 INR,https://abuzz.store/product/AZSHDB18-21,https://cdn.abuzz.store/products/AZSHDB18-21_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZSHDB18-26,"S4 18x260 Hammer Drill Bit","High-grade industrial S4 18x260 Hammer Drill Bit. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,429.00 INR,https://abuzz.store/product/AZSHDB18-26,https://cdn.abuzz.store/products/AZSHDB18-26_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZSHDB20-16,"S4 20x160 Hammer Drill Bit","High-grade industrial S4 20x160 Hammer Drill Bit. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,419.00 INR,https://abuzz.store/product/AZSHDB20-16,https://cdn.abuzz.store/products/AZSHDB20-16_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
